Titulo   Contexto   Fecha   Categoria   Contenido
Exministro Francisco Vidal asegura que el PPD “cumplió un ciclo” y agrega que lo que corresponde es que sus ideas integren “una fuerza superior”   El exsecretario de Estado de Defensa y de la Secretaría General de Gobierno habló, en ADN Hoy, del estado de su partido, del rol de este en el oficialismo y del destino de la colectividad: apuntó a unirse al Partido Liberal, al Partido Radical y al Partido Socialista.   23.05.2023   politica   Si le preguntan cómo está, el exministro y profesor universitario, Francisco Vidal (PPD), responde: “Como mono peludo”. No hacen falta floreos: más que referencia o guiño, es una cita a la entrevista que la timonel de su partido, Natalia Piergentili, dio el fin de semana pasado, en la que llamó al Frente Amplio a la autocrítica, instándolo a un “análisis profundo” tras la elección de consejeros constitucionales. La entrevista, en forma y fondo, dijo Vidal este martes en ADN Hoy, fue “mala”: “En el debate interno, no público, hay un grupo que critica mucho al Presidente, al Gobierno, al Frente Amplio. La entrevista a Natalia Piergentili fue un error en la forma y en el fondo, y trasunta ese distanciamiento”. Pero diagnósticos más, diagnósticos menos, valora que el partido se mantenga en el Gobierno, aunque con señales que son más que condiciones: “No hay ninguna duda que el PPD se mantiene en el Gobierno, pero estoy con Lagos Weber: ser parte del Gobierno es apoyar su gestión legislativa, apoyar al Presidente de la República y si hay críticas, se hacen internamente. Eso aprendí en ocho años en La Moneda”.  Vidal no cree que Piergentili deba dar un paso al costado (“para nada”, aclara veloz). Menos aun pensando en las elecciones internas de agosto próximo. Y si la mesa ya confirmó su continuidad en el oficialismo, la segundo es “qué vamos a hacer con un partido que, en mi opinión, cumplió un ciclo, que ha logrado en la última elección un 3,5% de los votos, después que en los ’90 y ’00 éramos en promedio un 10% de la elección”. “Mi convicción es que los partidos tienen ciclos. Lo que corresponde es que las ideas del PPD se vayan a integrar una fuerza superior, que veo junto a los radicales, los liberales y los socialistas”, agregó. Con el triunfo del Partido Republicano en la elección de consejeros constitucionales, y la baja presencia de los partidos de la ex Concertación y/o Nueva Mayoría, el exministro Vidal comenzó su análisis: vio que la campaña estuvo enfocada en la seguridad (en la frontera, en el norte; en la rural, en el sur; y en el narcotráfico, en el centro). “Hay que irse a esa explosión de republicanismo. Y hay dos encuestas: hace tres domingos, la Universidad del Desarrollo preguntó por qué habían votado por los Republicanos y el 47% respondió por los temas de seguridad; tres días después, Data Influye lo mismo, con el 40% de las respuestas”. ð» EN VIVO | En #ADNHoy Francisco Vidal (@vidalvocero) y PPD: “Mi impresión es que los partidos tienen ciclos. Mi idea es que el PPD integre una fuerza superior, que yo la veo en los radicales, los liberales y los socialistas” ð» https://t.co/Lt648WAstq pic.twitter.com/926QD97Kje â Radio ADN (@adnradiochile) May 23, 2023  Con todo, Vidal prefiere estar en el Gobierno que fuera de él: comparte el programa transformador, pero “lo que no me gustan son algunas conductas, tanto en la bancada como en la discusión pública”. “Si se cometen errores como los que hemos cometido, hay que pagar las consecuencias. La prueba de la blancura del PPD que reivindica el apoyo al Gobierno es el apoyo parlamentario (ocho diputados y seis senadores) a la agenda legislativa del Gobierno. Lo segundo es que el PPD, en relación a las elecciones unipersonales y de alcaldes y alcaldesas, no se les vaya a ocurrir de nuevo ir en una segunda lista. En cada una de las 345 comunas de Chile tenemos que llevar un candidato, sea de Apruebo Dignidad o Socialismo Democrático. Nos queda como un año para reconstruir confianzas”, cerró.
Senador Lagos por eventual salida de Piergentili de la presidencia del PPD: “Tenemos una reunión importante el fin de semana y vamos a ver qué ocurre con esa materia”   El parlamentario cuestionó las declaraciones de la presidenta de su partido y aseguró que estas “no ayuda a generar confianza, a generar unidad”.   22.05.2023   politica   El presidente de la comisión de Hacienda y senador del PPD, Ricardo Lagos Weber, conversó con La Prueba de ADN, donde se refirió a las recientes declaraciones de Natalia Piergentili, y analizó la situación del Partido Por la Democracia. La presidenta del PPD instauró la polémica en la clase política y, a pesar de ofrecer disculpas, hoy se evalúan diferentes consecuencias y reacciones. Ante esto, el invitado sostiene que no comparte la forma, pero analiza el fondo de una “mala respuesta”. “No me parece la forma y además, el contenido no queda claro, tampoco (…) no son afortunadas esas expresiones de Natalia; no me gustaron las declaraciones, no ayudan al Gobierno, no ayudan al Partido Por la Democracia, no ayuda a generar confianza, a generar unidad”, indicó. Respecto a las consecuencias directas, y lo que se ha especulado sobre el rol de Piergentili dentro del partido político, Lagos sostiene: “Yo no ando pidiendo cargos -a disposición-. Yo creo que cada uno tiene que evaluar si tiene las fuerzas y condiciones para llevar a cabo responsabilidades determinadas”. Bajo la misma línea, el senador sostuvo que, “si Natalia entiende que ella está en condiciones, ella verá cuál será su decisión. Tenemos una reunión importante el fin de semana del PPD y vamos a ver qué ocurre con esa materia”. Más allá de rechazar las delaciones de Natalia Piergentili, Ricardo Lagos Weber también se refirió a una evaluación de continuidad dentro del Gobierno y señaló que no hay dudas. “Yo no me pierdo en eso y el PPD no se va a perder“, aseguró, pero de igual manera enfatizó en que se debe tener claridad sobre lo que significa continuar en este camino. “Si la respuesta es que sí queremos estar en el Gobierno, hay que tener una suerte de conducta, de entendimiento, de generar las conversaciones adecuadas donde tengan que hacerse para cuidar ese proceso”, añadió. “Es muy difícil querer ser parte de un gobierno y no ser parte del Gobierno (…) el decir, sí, quiero estar en el Gobierno, no es una decisión sola, tiene que ir acompañado con cierta responsabilidad“, complementó. Respecto a la situación actual del PPD y cómo se posicionan en el escenario político actual, Lagos Weber explicó las cercanías con otros partidos y plantean su visión de manera conjunta. Haciendo referencia a una conexión histórica, puntualizó que “el Partido por la Democracia ha caminado, desde el año ’88, con el Partido Socialista“. Además, descarta un supuesto quiebre de ambos partidos, más allá de lo que se vio en las elecciones de consejeros. “No hemos roto con el Partido Socialista, ni mucho menos. Creo que hay que retomar ese esfuerzo -de unidad- (…) no tengo por qué echar por la borda el trabajo que se ha hecho por tantos años”, agregó.
Fin de una era en RN: Diego Schalper y Francisco Chahuán se distancian de cara a elección de directiva   La separación de la llamada âdupla Cha-Schaâ habría llevado a la aparición de una nueva dupla para dirigir el partido: la senadora Paulina Núñez y el alcalde de Puente Alto, Germán Codina.   22.05.2023   politica   De cara a una nueva elección de la directiva de Renovación Nacional (RN), su actual presidente, el senador Francisco Chahuán, y el secretario general del partido, el diputado Diego Schalper, se habrían distanciado de cara a la reelección, provocando tensión al interior de la facción. En concreto, de acuerdo recogido por La Tercera, la llamada âdupla Cha-Schaâ al interior de RN, realizaría campaña por separado para los comicios internos del 19 de agosto. La decisión se habría tomado tras la elección del Consejo Constitucional, donde obtuvieron cuatro escaños de los 50 disponibles. De acuerdo al medio citado, el diputado Diego Schalper estaría haciendo alianza con otras fuerzas al interior de RN, mientras que el senador Chahuán no ha confirmado una nueva candidatura para liderar el partido. Por su parte, el actual secretario de la tienda estaría, entre otros nombres, barajando la inclusión del jefe de bancada de los senadores RN y exalcalde de Puente Alto, Manuel José Ossandón. En tanto, una nueva dupla asoma al interior del partido como una fuerte contendora a Schalper y Chahuán, la cual estaría compuesta por la senadora por Antofagasta, Paulina Núñez, y el actual alcalde de Puente Alto, Germán Codina, en donde la parlamentaria iría como candidata a presidenta âla primera del partidoâ y el jefe comunal como secretario general, sin embargo, plantea la web del matutino, los antecedentes que involucran a Puente Alto en el âcaso luminariasâ han complicado sus opciones.
Crisis en el PDG: militantes cuestionan millonaria devolución del Servel para dos “Bad Boys”   De los montos enviados al Servicio Electoral, más de 95 millones de pesos fueron entregados la empresa perteneciente a Juan Marcelo Valenzuela y Giancarlo Barbagelata, dos integrantes del programa de redes sociales.   22.05.2023   politica   El Partido de la Gente (PDG) estaría viviendo una crisis interna, ya que sumado a la importante derrota electoral respecto al Consejo Constitucional, en donde no consiguieron ningún escaño, hoy sus parlamentarios critican los gastos de la campaña electoral registrados para el nuevo proceso constituyente. Es que de acuerdo a lo constatado por La Tercera, de los montos enviados al Servicio Electoral (Servel) $95.200.000 fueron entregados en la devolución a âJ.G.B.V.H.T. PUBLICIDAD Y MARKETING SPAâ, empresa perteneciente a Juan Marcelo Valenzuela y Giancarlo Barbagelata, dos integrantes de Bad Boys, programa en el cual participa el líder del PDG, Franco Parisi. Bajo ese contexto, el diputado de la facción, Gaspar Rivas, indicó que âno es muy correcto que el partido esté contratando agencias internas, por mucho que sea de manera transparente. Por un tema ético y de pudor debería verlo una agencia externaâ. Esta molestia habría sido expuesta por militantes en grupos de WhatsApp, recogió la versión web de matutino, en donde se habría difundido una imagen de los dos panelistas de Bad Boys con billetes a su alrededor y el mensaje: âCobraron Juanma Valenzuela y Giancarlo Barbagelata por campaña del PDGâ¦ 95 palitos son de ellos, para su bolsilloâ. Por su parte, el secretario general del PDG, Emilio Peña, explicó que se eligió a esta agencia âpor un tema de experiencia y costoâ y argumentó que âlo antiético hubiese sido no hacer cotizaciones y cotizamos con distintas empresasâ. En la misma línea, el presidente del Partido, Luis Moreno, expuso a la versión web del matutino, que âpresentamos como cuatro o cinco cotizaciones a las regiones y se eligió la más económica, por trabajos anteriores (…) la de la agencia de ellos. La misma que lleva trabajando con nosotros desde el año 2012â³. Respecto al supuesto malestar dentro del PDG, el timonel del partido dijo que no es una realidad. âEl malestar es de la gente que estuvo en el partido en algún momento y después se retiróâ, dijo.
Caso Sierra Bella: Fiscalía aclara que alcaldesa Hassler se encuentra en calidad de imputada y no de querellante   Fiscalía aclaró que la Municipalidad de Santiago aparece como querellante en cuanto a corporación de derecho público, pero no la edil como persona natural.   22.05.2023   politica   La jornada de este lunes, la Fiscalía Centro Norte aclaró que la alcaldesa de Santiago, Irací Hassler está siendo investigada en calidad de “imputada” por un posible fraude al fisco, en el caso Sierra Bella. En detalle, el organismo presentó un recurso de aclaración ante la solicitud del fiscal Patricio Cooper, quien pidió que haya una rectificación sobre el estatus de la jefa comunal en la investigación. Esto, luego que el Séptimo Juzgado de Garantía designara a la alcaldesa como querellante, y no como imputada. A raíz de esta situación, Fiscalía aclaró en el documento que la Municipalidad de Santiago aparece como querellante en cuanto a corporación de derecho público, pero no la alcaldesa Hassler como persona natural. “En la presente causa hay cinco querellantes, los abogados Aldo Nolberto Duque Santos y Miguel Cea Bustos, los honorables diputados Juan Eduardo Irarrázaval Rossel y Johannes Kaiser Barents-Von Hohenhagen y finalmente la Ilustre Municipalidad de Santiago, como corporación de derecho público”, detalló el texto. En esa línea, añadió que “la señora Irací Luiza Hassler Jacob como persona natural no tiene la calidad de querellante y para esta parte tiene la calidad de imputada“. En respuesta, la defensa de Hassler ingresó un recurso donde confirmó su estatus. “Ella tiene la calidad de imputada porque los Republicanos piden citarla en esa calidad en su querella(…) Que los querellantes la sindiquen como imputada no implica en modo alguno evaluación de su responsabilidad“. Asimismo, recordemos que el municipio presentó una querella por una eventual estafa contra los tres tasadores que realizaron la fallida compra venta de la ex clínica Sierra Bella. La cual no siguió adelante, ya que un informe de Contraloría advirtió que el inmueble se estaba vendiendo con un sobreprecio de más de $8.200 millones. Finalmente, en dicho contexto, se presentó la querella por fraude al fisco, ya que los querellantes aseguran que el valor real del centro asistencial es de $3.500 millones.
Presidente Boric se disculpa ante restricción de público para ceremonia del 21 mayo en Iquique: “Esto no va a volver a ocurrir”   El Mandatario señaló que comparte la molestia de los iquiqueños, y aseguró que por esta situación “tiene que haber consecuencias”.   22.05.2023   politica   Habitantes de la ciudad de Iquique manifestaron su rechazo ante la prohibición de poder asistir a la ceremonia de la Armada realizada en Plaza 21 de Mayo, en el marco del Día de las Glorias Navales. Sobre esto se refirió el Presidente Gabriel Boric, quien estuvo presente en la conmemoración, donde, en conversación con la radio local Nostálgica en el Norte, ofreció disculpas a la ciudadanía. “Le pido disculpas al pueblo de Iquique que quedó fuera del desfile, porque no es algo que sea mi instrucción, ni menos mi voluntad“, señaló. Asimismo, indicó que esta situación “es algo que me molesta profundamente“, agregando que comparte la molestia de los iquiqueños. “Comparto plenamente la molestia de los iquiqueños y me parece inaceptable que al pueblo de Iquique, que participaba permanentemente en un acto que es de encuentro cívico, se les niegue la participación en el desfile“, aseveró. Por otro lado, el Presidente manifestó que esta situación registrada durante el 21 mayo tendrá “consecuencias”. “Pedí a mi equipo, anoche con mucha, mucha molestia, entender cómo se toma esa decisión, quién toma la decisión, quién es el responsable de esa decisión, y le aseguro que respecto de esa decisión, tiene que haber consecuencias“, afirmó. “La ida del Presidente de la República a regiones no puede implicar privar a los ciudadanos de esa región de actividades de las que son parte permanentemente, me parece que es derechamente un absurdo las medidas de seguridad”, añadió. “Yo confío en el pueblo chileno y no tengo ningún problema, y lo he demostrado permanentemente, cuando haya manifestaciones de protesta en la medida en que sea en el marco de respeto que estas se realicen. No tengo ningún problema con eso”, declaró. “Si esto es responsabilidad de los equipos de avanzada, si es responsabilidad del despliegue de seguridad, lo vamos a determinar, pero le aseguro que esto no va a volver a ocurrir“, cerró el Mandatario.
“Cometí un tremendo error”: Natalia Piergentili ofrece disculpas tras polémicas declaraciones   “Quise hacer una analogía sobre cómo las agendas identitarias no podían opacar la agenda social y económica, pero no resultó como yo quise”, aseguró.   22.05.2023   politica   "La presidenta del Partido Por la Democracia (PPD), Natalia Piergentili, ofreció disculpas tras sus polémicos dichos en contra de parte del oficialismo. En conversación con Tolerancia Cero, la timonel del partido señaló que “cometí un tremendo error sobre una analogía que quise hacer sobre cómo las agendas identitarias no podían opacar la agenda social y económica”. “Creo que esa analogía no resultó como yo quise“, aseguró. “Pido disculpas primero a los militantes de mi partido, y por cierto a la comunidad LGBTIQ+, al Movilh y a todas las asociaciones de diversidades sexuales, porque esa ha sido una causa de mi partido, porque yo en lo personal no creo que sean agendas que no importan”, agregó Piergentili.  Además, reiteró que sus dichos fueron expresados “terriblemente mal y frente a eso uno tiene que pedir honesta y sinceras disculpas”. Sus disculpas se dan luego de que en una entrevista con La Tercera, Piergentili emplazara a parte del oficialismo, especialmente al Frente Amplio, a realizar una autocrítica tras los resultados de las elecciones para el Consejo Constitucional. “Si les quieres seguir hablando a los monos peludos, al 30% que tienes, a les compañeres, no creo que tengas ganas de hacer autocrítica“, aseguró. “Sigues apapachando a ese sector con la agenda de identidad sexogenérica y todas esas leseras“, agregó la presidente del PPD. Tras derrota electoral del PPD: Piergentili llama al Frente Amplio a realizar autocrítica y dejar de hablar a “los monos peludos, al 30% que tienes, a les compañeres” https://t.co/AXgmYdE6Km â Radio ADN (@adnradiochile) May 21, 2023 "
Máximo Pávez, del comité de expertos constitucionales: “Llegamos al mejor texto posible en el contexto en el que estamos”   El ex subsecretario de la Secretaría General de la Presidencia (Segpres) de Sebastián Piñera habló de las normas del anteproyecto que este martes 23 de mayo votará la comisión experta. Sobre el segundo proceso, adelantó: “Espero y aspiro a que los integrantes del consejo constitucional no se atrincheren”.   22.05.2023   politica   Hay un tono de orgullo en la voz de Máximo Pávez al hablar del primer artículo del anteproyecto que consagró junto con los otros integrantes de la comisión de expertos del proceso constitucional: que Chile es un Estado social y democrático de derecho. “El artículo primero de la Constitución habla de la dignidad humana, que es inviolable; en el inciso segundo viene esta forma de organización, y dice que Chile se organiza en un Estado social y democrático de derecho, que respeta derechos y libertades fundamentales”. La frase fue la que usó al inicio de la entrevista en ADN Hoy de este lunes. Luego, a solo horas de votar el anteproyecto, puso en perspectiva el rol del organismo: La primera discusión ocurrió en 2013, en la campaña de la expresidenta Michelle Bachelet. Tras 10 años, “me preocupa que podamos transmitir la importancia de cerrar este ciclo constitucional del cual he contribuido en esta y otras etapas, de manera franca y leal. Hay un tema que solucionar, independiente de las bondades de la Constitución vigente, que considero que son muchísimas”.  Así las cosas, sobre los alcances del proceso cree que “la camapaña plebiscitaria permitió que la ciudadanía entendiera y dimensionara bien qué significa una Constitución. Creo que la Convención Constitucional hizo lo posible para trasladar todas las coyunturas, las deudas pendientes, los dolores de Chile, todas las discusiones a un texto constitucional de 400 artículos, en que había del derecho al descanso hasta justicia distinta si eras de pueblo originario. Las personas entendieron que la Constitución es un texto jurídico que permite organizar la comunidad política y no solucionar todas las coyunturas y problemáticas, porque para eso existe el Congreso, el Gobierno y todos entendimos que eran tareas delegables”. Ahora bien, ¿cuál es el diagnóstico del ex subsecretario del texto a sufragar? “Llegamos al mejor texto posible en el contexto en el que estamos, que es: una primera etapa de personas elegidas por el Congreso nacional con sus preferencias, sin mayorías. Por tanto, haber consensuado un texto, con ambas miradas incorporadas (oficialismo y oposición) nos parece que es un gran avance”. “Nosotros estamos incorporando el Estado social y democrático de derecho, que va a permitir, junto al respeto a las libertades y la promoción de la sociedad civil, hacer que el Estado tenga el deber constitucional especial en aquellos derechos sociales que establecimos: salud, educación, agua para el consumo humano, vivienda y seguridad social. Nos parece que ese deber de especial atención para que se desarrolle una discusión democrática en torno a fortalecer, maximizando con responsabilidad fiscal los recursos públicos, la satisfacción de esos derechos, nos parece interesante”, planteó luego. ð» EN VIVO | En #ADNHoy Máximo Pávez (@MaximoPavezC @Procesoconsti23): “Las personas entendieron que la Constitución es un texto jurídico que permite organizar la comunidad y no solucionar todas las coyunturas. Para eso existe el Congreso” ð» https://t.co/Lt648WAstq pic.twitter.com/rqUPc1UXUz â Radio ADN (@adnradiochile) May 22, 2023  Así las cosas, en igualdad de género, por ejemplo, hicieron “una actualización” en la que el Estado debe “promover la igualdad del hombre y la mujer en todas las esferas de la vida, pública y privada”. El texto, resumió, es “bastante complejo”: “No es una cosa en la medida de lo posible; llegamos a un texto constitucional. La comisión experta tiene que marcar un camino, pero también un tono”. Además, aseguró que hubo una suerte de acuerdo entre los integrantes de la comisión, por ejemplo, de no enviar mensajes por la prensa. Algo que pretende que se replique: “El consejo, donde hay una mayoría de un sector político con el que me identifico, hay un primer mandato: cuidar el tono, que estamos en una discusión constitucional y no política, que no se pueden replicar las lógicas de gobierno y oposición que hicieron tanto daño”. Pero advirtió que hay cosas “que nosotros no pudimos solucionar del todo: la libre elección en salud; el derecho a la vida del que está por nacer. Nosotros lo vamos a reponer, de todas maneras”. Así las cosas, en la interrupción del embarazo cree que “vale la pena incorporar el mandato especial de protección al legislador”. En cuanto al futuro del nuevo organismo, entregó consejos: “Es importante tomar el proceso con responsabilidad. Ya vivimos la experiencia de que un sector político, teniendo las mismas posibilidades, se negó a la posibilidad que en la instancia de la Convención Constitucional una visión importante del país se sintiera incorporada. Los resultados están a la vista: no solo por el tono o las normas que aprobó la Convención, sino también por la forma en que entendió aquella composición que no era mayoritaria. Espero y aspiro que los integrantes del consejo constitucional no se atrincheren (…) Lo importante es que ambos sectores entiendan la importancia de cuidar el tono, de no atrincherarse. Si es así, tendremos un buen resultado final”.
Proyecto de “teletrabajo para padres”: Gobierno presentará la iniciativa esta semana   Según las autoridades, la medida establece modalidades de trabajo híbrido como un derecho para cuidadoras y cuidadores de niños menores de 12 años.   21.05.2023   politica   Este domingo, los ministerios del Trabajo y de la Mujer y Equidad de Género anunciaron que presentarán un proyecto de ley para mejorar la regulación del trabajo a distancia y la familia. La iniciativa modificará el Código del Trabajo con el fin de mejorar la compatibilización del tiempo de los padres y el cuidado de sus hijos con el teletrabajo o trabajo híbrido. Al respecto, la ministra del Trabajo, Jeannette Jara, explicó que “el Presidente nos encargó llevar adelante la búsqueda de herramientas que permitan mayor acceso al mercado laboral de las mujeres, considerando que las tasas de participación laboral pre pandemia todavía no se terminan de recuperar“. Según la secretaria de Estado, uno de los temas que contempla el texto es “establecer modalidades de trabajo híbrido como un derecho para cuidadoras y cuidadores de niños menores de 12 años“. Sin embargo, aclaró que la medida debe “tener a la vista la realidad empresarial“. Con la aplicación del proyecto se busca consagrar un derecho por el cual, todos los trabajadores y trabajadoras que cumplan con los requisitos que establece la iniciativa, puedan trabajar de forma híbrida, cuestión que debe ser solicitada por el trabajador, mientras que el empleador deberá entregar una respuesta. Entre los requisitos solicitados, se encuentra la necesidad de tomar en cuenta las funciones del trabajador y que este acredite que está ejerciendo labores de cuidado. Si el empleador no está de acuerdo y el trabajador insistiera en su derecho, este podría presentar un reclamo ante la Dirección del Trabajo, que deberá calificar la función. “La principal fortaleza de este proyecto es que recoge las demandas de organizaciones de mujeres, que en virtud de la experiencia que tuvieron en la pandemia han querido mantener una modalidad que les permita trabajar a distancia y conciliarlo con labores de cuidado, especialmente cuando son niños menores de 12 años“, concluyó la ministra Jara.
Oficialismo critica dichos de Piergentili y los califica como “falsos” e “intolerables”   “Es intolerable que sectores progresistas busquen usar a mujeres y población LGBTI+ como chivos expiatorios”, sostuvo la diputada Emilia Schneider (CS).   21.05.2023   politica   Este domingo, las voces oficialistas respondieron los dichos de la presidenta del Partido por la Democracia (PPD), Natalia Piergentili. Esto, luego que la timonel del partido criticara al Frente Amplio (FA) y asegurara la “falta de autocrítica” del sector. Recordemos que, en conversación con La Tercera, Piergentili señaló: “Si les quieres seguir hablando a los monos peludos, al 30% que tienes, a les compañeres, no creo que tengas ganas de hacer autocrítica. Sigues apapachando a ese sector con la agenda de identidad sexogenérica y todas esas leseras. Ya. Pero si dices ‘chuta, nosotros fuimos mayoría social y política, nuestros planteamientos fueron parte de la reconversión de este país y hoy día no lo somos’, pucha que te queda una brecha de autocrítica”. Además, aseguró que la derrota de las elecciones del 7 de mayo tiene que ver con la pérdida de sintonía del oficialismo y que “no puedo generar adhesión si tengo problemas de gestión, si sigo hablando de la agenda identitaria y más encima peleo con los republicanos y encuentro que la gente es tonta porque votó por ellos”. En respuesta, el senador y presidente de Revolución Democrática (RD), Juan Ignacio Latorre indicó que “no estamos para peleas al interior del oficialismo, sobre todo después de una semana donde hemos tenido avances importantes del programa de gobierno”.  “Todos los sectores tenemos que hacer autocríticas respecto a los resultados del 7 de mayo de cómo no estamos llegando a los sectores populares o a esa inmensa cantidad de gente, millones de personas que antes no votaban y que hoy día se incorporan al padrón electoral y están votando por otras alternativas como el partido republicano o bien votan nulo o votan blanco”, manifestó. Asimismo, el diputado Jaime Sáez apuntó que “las declaraciones de Piergentili no solo son delirantes, también son peligrosas porque instala falsedades. El gobierno del Presidente Gabriel Boric piensa y actúa en función de las mayorías“. Por su parte, la diputada del Partido Comunista, Carmen Hertz dijo que los dichos de la presidenta del PPD, “con lo que se titula y habla de ‘monos peludos’ es una frase muy lamentable y degradatoria para una política”. Pese a esto, aclaró que, “concuerdo con ella en varios puntos“. “La necesidad de una unidad progresista amplia, hoy más que nunca ya que enfrentamos el peligro de retroceso en avances civilizatorios y concuerdo en que, la agenda de seguridad y la respuesta a las demandas sociales es lo principal y prioritario, y no las agendas identitarias”, agregó. En esa línea, el diputado y jefe de bancada del Partido Socialista, Daniel Manouchehri enfatizó que “lo planteado por Piergentili es falso. Es mentira que el gobierno de Boric tenga una agenda de minorías“. “Las 40 horas, el salario mínimo de 500 mil pesos, el copago cero, ‘Calles sin Violencias’, Royalty Minero, son una agenda que beneficia a millones de personas. Llamar ‘monos peludos’ al 38% e insistir en la división es otra torpeza”, reveló en su cuenta de Twitter. De esta misma forma, la parlamentaria de Convergencia Social (CS), Emilia Schneider expresó en sus redes sociales que “es intolerable que sectores progresistas busquen usar a mujeres y población LGBTI+ como chivos expiatorios por sus fracasos. Si Piergentili cree que derechos de las diversidades sexuales son ‘leseras’, se equivoca y desconoce la historia de su partido que ha trabajado por ello”.
Ministro Elizalde por crisis de isapres: “no se hacen cargo de su propia responsabilidad”   “Esta situación no la generó el Gobierno, esta situación es la expresión de muchos cientos de miles fallos de la justicia”, afirmó el secretario de Estado.   21.05.2023   politica   Este domingo, el ministro de la Secretaría General de la Presidencia (Segpress), Ãlvaro Elizalde, se refirió a la ley corta de isapres. En ese sentido, sostuvo que las aseguradoras de salud “no se hacen cargo de su propia responsabilidad“. Durante el programa Estado Nacional, le consultaron a la autoridad sobre realizar cambios en la ley corta. En respuesta, el secretario de Estado aclaró que “este tipo de diálogos se tienen que desarrollar en el Congreso Nacional y no a través de los medios de comunicación“. Asimismo, agregó que “lo que el Gobierno ha señalado, en primer lugar, es que en Chile las sentencias judiciales se cumplen, todos tenemos que cumplir las sentencias judiciales, porque en eso consiste un Estado de Derecho y, por tanto, las isapres tienen que cumplir“. “El Gobierno presentó un proyecto para generar mejores condiciones para el cumplimiento del fallo y esto es muy importante. Obviamente, en el debate legislativo surgirán distintas ideas que tendrán que ser analizadas en su mérito, pero el principio rector es que el fallo de la justicia tiene que ser cumplido“, afirmó el titular de Segpress. Por su parte, el proyecto establece que “son las isapres las que tienen que formular un plan de pagos, que tendrá que ser resuelto por la Superintendencia escuchando a un consejo asesor de carácter técnico, pero hasta ahora las isapres no han hecho ninguna propuesta específica y me parece, además muy injusto que señalen que, a propósito de la ley, se va a producir un daño al sistema, porque si la ley mejora las condiciones para que puedan cumplir, sin ley es peor“. En esa línea, el ministro Elizalde señaló que las aseguradoras no se hacen cargo de sus responsabilidades. “Me parece que ahí hay un manejo político que no es del todo riguroso por parte de los representantes de las isapres, que no se hacen cargo de su propia responsabilidad en esta situación, porque esta situación no la generó el Gobierno, esta situación es la expresión de muchos cientos de miles fallos de la justicia señalando que ha habido cobros excesivos y cobros infundados por parte de las isapres”, concluyó.
Ex presidenta, Michelle Bachelet por Estrategia Nacional del Litio: “Debemos actuar con urgencia”   “La alta demanda en el mundo, los elevados precios y nuestras reservas nos permiten ser optimistas, pero no podemos confiarnos”, aseguró la ex Mandataria.   21.05.2023   politica   La ex presidenta, Michelle Bachelet, se refirió a la Estrategia Nacional del Litio, medida que recientemente fue presentada por el Gobierno de Gabriel Boric. Sin embargo, esta ha sido parte de una conversación que viene desarrollándose desde hace una década. En ese sentido, la ex mandataria recordó que “en el año 2014, al comenzar mi segundo mandato como Presidenta de Chile, establecimos la Comisión Nacional del Litio con el propósito de proponer una política de Estado destinada al desarrollo de este mineral. Fue una instancia transversal y técnica que entregó amplios acuerdos, que tienen continuidad en la propuesta actual“. Entre las propuestas que se acordaron, se abordó el carácter estratégico del litio y su carácter no concesible, así como fortalecer el rol del Estado en su explotación y generar asociaciones público-privadas para maximizar el valor agregado y la rentabilidad social. También se propuso fortalecer la institucionalidad pública relacionada con los salares y crear una empresa estatal para su aprovechamiento. En esa línea, y tras la implementación de la Estrategia Nacional del Litio, la ex jefa de Estado enfatizó que “Chile transita una senda responsable y sostenible en términos económicos, ambientales y sociales, que no solo tiene en el centro a los chilenos y chilenas sino también los salares que concentran las reservas nacionales del mineral“. “Tenemos litio para todos, contamos con más de 60 salares y lagunas salinas. Podemos proteger y explotar, podemos trabajar en conjunto con privados que tengan conocimiento del mercado y cuenten con la tecnología, para que vengan a Chile y construyamos una industria sostenible y que dé garantías, porque la Estrategia presentada por el Presidente Gabriel Boric comprende que el extractivismo no es un proyecto sostenible en el largo plazo“, agregó. Sin embargo, aclaró que “debemos actuar con urgencia, porque la alta demanda en el mundo, los elevados precios y nuestras reservas nos permiten ser optimistas, pero no podemos confiarnos, porque el mineral no es exclusivo de nuestro territorio“. Finalmente, la ex jefa de Estado, destacó el potencial y la versatilidad del mineral. “Esta versátil y valiosa fuente de energía tiene el poder de impulsar la transición hacia un futuro más sostenible y próspero. Con sus múltiples aplicaciones en baterías de almacenamiento, vehículos eléctricos, energías renovables y tecnologías innovadoras, el litio nos brinda la oportunidad de construir un mundo más limpio, eficiente y respetuoso con el medio ambiente. “La promoción de una industria del litio bien gestionada y sostenible puede generar empleo, impulsar la investigación y la innovación. Al fomentar el valor compartido, es posible conciliar el aprovechamiento de los recursos con el bienestar de las comunidades y el cuidado del entorno“, concluyó.
